PSRXYZA,USB2,0,58.5,FINESTEERING,2354,588561.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.6224,-3664910.9387,4939937.0703,2.8624,3.3908,3.1462,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0348,-0.8924,-0.9149,0.0301,0.0438,0.0533,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*e7699183
PSRXYZA,USB2,0,59.0,FINESTEERING,2354,588562.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.6144,-3664911.9614,4939936.3052,2.8622,3.3947,3.1465,SOL_COMPUTED,DOPPLER_VELOCITY,0.1488,-1.0088,-0.6849,0.0300,0.0426,0.0532,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*5c8ff629
PSRXYZA,USB2,0,59.0,FINESTEERING,2354,588563.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.4602,-3664912.8556,4939935.6106,2.8608,3.3904,3.1441,SOL_COMPUTED,DOPPLER_VELOCITY,0.1480,-0.9819,-0.5322,0.0299,0.0421,0.0536,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*c461020f
PSRXYZA,USB2,0,57.5,FINESTEERING,2354,588564.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.4311,-3664913.8015,4939934.9573,2.8453,3.3873,3.1209,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0355,-1.0099,-0.5725,0.0299,0.0421,0.0536,"",0.000,0.000,0.000,34,22,0,0,0,06,35,33*e08768f7
PSRXYZA,USB2,0,57.5,FINESTEERING,2354,588565.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.5358,-3664915.0068,4939934.5227,2.7973,3.3549,3.0609,SOL_COMPUTED,DOPPLER_VELOCITY,0.0568,-1.0109,-0.8633,0.0306,0.0421,0.0529,"",0.000,0.000,0.000,33,22,0,0,0,06,35,33*41fb6ed1
PSRXYZA,USB2,0,46.0,FINESTEERING,2354,588566.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.0769,-3664915.8663,4939933.5102,2.8413,3.3738,3.1169,SOL_COMPUTED,DOPPLER_VELOCITY,0.1228,-0.9282,-0.9422,0.0299,0.0421,0.0536,"",0.000,0.000,0.000,33,22,0,0,0,06,35,33*705d5d81
PSRXYZA,USB2,0,45.0,FINESTEERING,2354,588567.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641846.5750,-3664916.1785,4939932.3646,2.8140,3.3437,3.1109,SOL_COMPUTED,DOPPLER_VELOCITY,0.2643,-0.9748,-0.9002,0.0331,0.0472,0.0557,"",0.000,0.000,0.000,31,20,0,0,0,06,35,33*b9208ee3
PSRXYZA,USB2,0,42.0,FINESTEERING,2354,588568.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641846.3738,-3664917.2443,4939931.7925,2.7905,3.3364,3.0952,SOL_COMPUTED,DOPPLER_VELOCITY,0.2080,-0.9240,-0.6591,0.0346,0.0484,0.0554,"",0.000,0.000,0.000,32,20,0,0,0,06,35,33*26bdf11b
PSRXYZA,USB2,0,42.0,FINESTEERING,2354,588569.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.7098,-3664923.5949,4939934.4670,2.7813,3.2412,3.0454,SOL_COMPUTED,DOPPLER_VELOCITY,0.1451,-1.1599,-0.4224,0.0312,0.0456,0.0550,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*91eadab0
PSRXYZA,USB2,0,43.0,FINESTEERING,2354,588570.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.5143,-3664924.5268,4939933.8098,2.7649,3.2339,3.0378,SOL_COMPUTED,DOPPLER_VELOCITY,0.2930,-0.9213,-0.5377,0.0324,0.0450,0.0545,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*788b1df1
PSRXYZA,USB2,0,43.0,FINESTEERING,2354,588571.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.0930,-3664925.4234,4939933.0693,2.7824,3.2411,3.0417,SOL_COMPUTED,DOPPLER_VELOCITY,0.3640,-0.9337,-0.6517,0.0346,0.0485,0.0571,"",0.000,0.000,0.000,32,22,0,0,0,06,35,33*472e1e1b
PSRXYZA,USB2,0,49.0,FINESTEERING,2354,588572.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641846.4132,-3664926.0018,4939932.0727,2.9864,3.2771,3.1246,SOL_COMPUTED,DOPPLER_VELOCITY,0.4412,-0.8962,-0.7561,0.0361,0.0477,0.0561,"",0.000,0.000,0.000,31,21,0,0,0,06,35,33*aadb9ae4
PSRXYZA,USB2,0,56.0,FINESTEERING,2354,588573.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641846.3954,-3664927.1442,4939931.6890,3.0388,3.2918,3.1721,SOL_COMPUTED,DOPPLER_VELOCITY,0.3829,-1.0285,-0.6021,0.0345,0.0441,0.0548,"",0.000,0.000,0.000,31,20,0,0,0,06,35,33*7511cf91
